,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Area,Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Waterways,rCSI,region,Datetime,Easting,Northing
1347,,,8.956520087755024,15,37.07527322404374,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.305737704918045,East,2021-09-09,2225526.135485637,-5090283.821658097
1348,113.603642715075,113.701833735783,8.956520087755024,15,36.820109395109405,0.0,3.797182888368887,14.22083036504301,0.8458629999999999,100.333424461065,1108419,90.979,0.0,52.535199090334274,17.127220077220088,East,2021-09-10,2225526.135485637,-5090283.821658097
1349,,,8.956520087755024,15,37.06085880962935,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.709031162309877,East,2021-09-11,2225526.135485637,-5090283.821658097
1350,,,8.956520087755024,15,36.05857142857142,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,20.154047619047613,East,2021-09-12,2225526.135485637,-5090283.821658097
1351,,,8.956520087755024,15,33.613459634749965,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,21.93338453661035,East,2021-09-13,2225526.135485637,-5090283.821658097
1352,,,8.956520087755024,15,32.57571428571433,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,23.771825396825427,East,2021-09-14,2225526.135485637,-5090283.821658097
1353,,,8.956520087755024,15,32.56428571428579,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,23.75277777777783,East,2021-09-15,2225526.135485637,-5090283.821658097
1354,,,8.956520087755024,15,32.978731812169364,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,21.88917658730162,East,2021-09-16,2225526.135485637,-5090283.821658097
1355,,,8.956520087755024,15,33.07256639863543,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,21.9505299707602,East,2021-09-17,2225526.135485637,-5090283.821658097
1356,,,8.956520087755024,15,31.85367585630741,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,23.97032163742688,East,2021-09-18,2225526.135485637,-5090283.821658097
1357,,,8.956520087755024,15,31.359032258064538,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,23.749677419354853,East,2021-09-19,2225526.135485637,-5090283.821658097
1358,110.599600626046,108.534730645847,8.956520087755024,15,36.64210427253904,0.0,3.797182888368887,14.22083036504301,0.8481186,100.573484312496,1108419,77.317,0.0,52.535199090334274,30.25258799171842,East,2021-09-20,2225526.135485637,-5090283.821658097
1359,,,8.956520087755024,15,35.36590177133651,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,32.28409112437241,East,2021-09-21,2225526.135485637,-5090283.821658097
1360,,,8.956520087755024,15,35.234453974826664,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,32.13074369844558,East,2021-09-22,2225526.135485637,-5090283.821658097
1361,,,8.956520087755024,15,34.778364110589465,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,31.960346374543565,East,2021-09-23,2225526.135485637,-5090283.821658097
1362,,,8.956520087755024,15,33.8011148272018,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,30.752341137123764,East,2021-09-24,2225526.135485637,-5090283.821658097
1363,,,8.956520087755024,15,31.82000000000007,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.038529411764763,East,2021-09-25,2225526.135485637,-5090283.821658097
1364,,,8.956520087755024,15,33.42953846153839,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,28.46738461538456,East,2021-09-26,2225526.135485637,-5090283.821658097
1365,,,8.956520087755024,15,36.004636320659124,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.12904031876813,East,2021-09-27,2225526.135485637,-5090283.821658097
1366,,,8.956520087755024,15,33.256525720656185,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,27.2967192228062,East,2021-09-28,2225526.135485637,-5090283.821658097
