"","Datetime","region","population","FCS","rCSI","dataType","n_conflicts","n_fatalities","log_fatalities","rolling_sum_fatalities","rolling_sum_conflicts","log_rolling_sum_fatalities","food_inflation","headline_inflation","currency_exchange","food_inflation_spline","headline_inflation_spline","currency_exchange_spline"
"12487",2023-10-15,"Yobe",4340967,0.569204972071891,0.566931976216359,"SURVEY",0,0,0,4,4,1.6094379124341,NA,NA,NA,32.0826498042979,27.7036832683167,768.453565197705
"12527",2023-10-16,"Yobe",4340967,0.555932814048114,0.563117849087542,"SURVEY",1,0,0,4,5,1.6094379124341,NA,NA,764.93,32.1263726886169,27.7324499022825,764.93
"12567",2023-10-17,"Yobe",4340967,0.564733848472011,0.559371909530757,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,764.24,32.170376910986,27.7613780484962,764.24
"12594",2023-10-18,"Yobe",4340967,0.572401955601137,0.559593979866698,"SURVEY",1,0,0,4,6,1.6094379124341,NA,NA,774.44,32.214626881975,27.7904461162055,774.44
"12635",2023-10-19,"Yobe",4340967,0.557910944727292,0.55400098641616,"SURVEY",0,0,0,4,6,1.6094379124341,NA,NA,764,32.2590870121536,27.8196325146584,764
"12675",2023-10-20,"Yobe",4340967,0.560101931205651,0.547046775522597,"SURVEY",2,1,0.693147180559945,5,8,1.79175946922805,NA,NA,859.23,32.3037217120918,27.8489156531028,859.23
"12707",2023-10-21,"Yobe",4340967,0.559190843883402,0.547621992979905,"SURVEY",1,1,0.693147180559945,6,8,1.94591014905531,NA,NA,NA,32.3484953923593,27.8782739407865,933.017862062734
"12731",2023-10-22,"Yobe",4340967,0.55547485157109,0.545150884584011,"SURVEY",0,0,0,3,7,1.38629436111989,NA,NA,NA,32.3933724635259,27.9076857869574,941.135630206519
"12784",2023-10-23,"Yobe",4340967,0.551840868635951,0.542658813116985,"SURVEY",0,0,0,3,7,1.38629436111989,NA,NA,883,32.4383173361614,27.9371296008635,883
"12836",2023-10-24,"Yobe",4340967,0.545104811900206,0.532012798070107,"SURVEY",0,0,0,3,7,1.38629436111989,NA,NA,794.93,32.4832944208356,27.9665837917526,794.93
"12866",2023-10-25,"Yobe",4340967,0.54979478074816,0.533324948104881,"SURVEY",2,2,1.09861228866811,5,9,1.79175946922805,NA,NA,794.93,32.5282681281184,27.9960267688726,794.93
"12881",2023-10-26,"Yobe",4340967,0.541130812558584,0.53364699616468,"SURVEY",2,7,2.07944154167984,12,11,2.56494935746154,NA,NA,802.2,32.5732028685795,28.0254369414714,802.2
"12920",2023-10-27,"Yobe",4340967,0.537745852479413,0.529379974554057,"SURVEY",0,0,0,12,11,2.56494935746154,NA,NA,790,32.6180630527887,28.0547927187968,790
"12973",2023-10-28,"Yobe",4340967,0.544302916838575,0.528014840932907,"SURVEY",0,0,0,12,11,2.56494935746154,NA,NA,NA,32.6628130913158,28.0840725100968,783.676749855627
"13009",2023-10-29,"Yobe",4340967,0.538644960903872,0.524808873230319,"SURVEY",0,0,0,12,11,2.56494935746154,NA,NA,NA,32.7074173947307,28.1132547246192,784.562702726087
"13049",2023-10-30,"Yobe",4340967,0.528933990974822,0.508543833666554,"SURVEY",1,17,2.89037175789616,28,11,3.36729582998647,NA,NA,785.98,32.7518403736032,28.142317771612,785.98
"13081",2023-10-31,"Yobe",4340967,0.53334890590046,0.516406828248176,"SURVEY",1,20,3.04452243772342,48,12,3.89182029811063,NA,NA,785,32.796046438503,28.171240060323,785
"13099",2023-11-01,"Yobe",4340967,0.528511965191166,0.510182869392926,"SURVEY",0,0,0,48,12,3.89182029811063,32.84,28.2,787,32.84,28.2,787
"13172",2023-11-02,"Yobe",4340967,0.53012197512674,0.519325993494076,"SURVEY",1,100,4.61512051684126,148,12,5.00394630594546,NA,NA,787,32.8836678883236,28.2285774733814,787
"13205",2023-11-03,"Yobe",4340967,0.527939972821724,0.529270782293438,"SURVEY",0,0,0,148,12,5.00394630594546,NA,NA,806.27,32.9270266123421,28.2569582571672,806.27
"13227",2023-11-04,"Yobe",4340967,0.521835802944367,0.534142968605843,"SURVEY",0,0,0,148,12,5.00394630594546,NA,NA,NA,32.9700551005831,28.2851296015475,817.5595710991
"13268",2023-11-05,"Yobe",4340967,0.519121891504819,0.531287844390432,"SURVEY",0,0,0,148,12,5.00394630594546,NA,NA,NA,33.0127322815747,28.3130787567128,814.225889166758
"13312",2023-11-06,"Yobe",4340967,0.520938998154098,0.533425847282414,"SURVEY",1,0,0,148,13,5.00394630594546,NA,NA,799.2,33.0550370838447,28.3407929728533,799.2
"13347",2023-11-07,"Yobe",4340967,0.520645975885097,0.529521878420177,"SURVEY",1,0,0,148,14,5.00394630594546,NA,NA,786.09,33.0969484359208,28.3682595001594,786.09
"13374",2023-11-08,"Yobe",4340967,0.513099961368055,0.526573917746898,"SURVEY",0,0,0,148,14,5.00394630594546,NA,NA,802.8,33.1384452663309,28.3954655888213,802.8
"13406",2023-11-09,"Yobe",4340967,0.498581997974184,0.525660987517297,"SURVEY",1,6,1.94591014905531,154,15,5.04342511691925,NA,NA,802,33.179506503603,28.4223984890295,802
"13447",2023-11-10,"Yobe",4340967,0.502090893572791,0.51141185823343,"SURVEY",0,0,0,154,15,5.04342511691925,NA,NA,802,33.2201110762647,28.4490454509742,802
"13473",2023-11-11,"Yobe",4340967,0.496109968124614,0.513464857023792,"SURVEY",0,0,0,154,15,5.04342511691925,NA,NA,NA,33.2602379128441,28.4753937248457,791.560218568269
"13536",2023-11-12,"Yobe",4340967,0.494666971667833,0.518421817074398,"SURVEY",0,0,0,154,15,5.04342511691925,NA,NA,NA,33.2998659418688,28.5014305608344,783.763996817251
"13561",2023-11-13,"Yobe",4340967,0.492536801132098,0.517035950745537,"SURVEY",1,0,0,154,16,5.04342511691925,NA,NA,802,33.3389740918668,28.5271432091305,802
"13601",2023-11-14,"Yobe",4340967,0.491930945340059,0.51227295669375,"SURVEY",0,0,0,154,16,5.04342511691925,NA,NA,844.94,33.3775412913659,28.5525189199244,844.94
"13641",2023-11-15,"Yobe",4340967,0.489814826972884,0.507436937438133,"SURVEY",0,0,0,154,15,5.04342511691925,NA,NA,843.08,33.4155464688939,28.5775449434065,843.08
"13677",2023-11-16,"Yobe",4340967,0.485945873350339,0.512591779665683,"SURVEY",0,0,0,154,15,5.04342511691925,NA,NA,826.84,33.4529685529787,28.6022085297669,826.84
"13713",2023-11-17,"Yobe",4340967,0.46781995808768,0.508262790295342,"SURVEY",0,0,0,154,14,5.04342511691925,NA,NA,839.54,33.4897864721482,28.6264969291961,839.54
"13757",2023-11-18,"Yobe",4340967,0.468361772849229,0.499342888347228,"SURVEY",0,0,0,154,14,5.04342511691925,NA,NA,NA,33.5259791549301,28.6503973918844,841.119152107851
"13775",2023-11-19,"Yobe",4340967,0.46944494164549,0.496760975146782,"SURVEY",0,0,0,153,12,5.03695260241363,NA,NA,NA,33.5615255298524,28.673897168022,829.79586881974
"13816",2023-11-20,"Yobe",4340967,0.468742793944299,0.492801949427397,"SURVEY",0,0,0,152,11,5.03043792139244,NA,NA,819.68,33.5964045254428,28.6969835077993,819.68
"13862",2023-11-21,"Yobe",4340967,0.457906959440143,0.489778890279516,"SURVEY",0,0,0,152,11,5.03043792139244,NA,NA,816.1,33.6305950702292,28.7196436614066,816.1
"13912",2023-11-22,"Yobe",4340967,0.458589986977556,0.485902795390981,"SURVEY",0,0,0,152,11,5.03043792139244,NA,NA,803.89,33.6640760927395,28.7418648790342,803.89
"13941",2023-11-23,"Yobe",4340967,0.458398785339764,0.482782983607109,"SURVEY",0,0,0,152,11,5.03043792139244,NA,NA,803.89,33.6968265215015,28.7636344108725,803.89
"13976",2023-11-24,"Yobe",4340967,0.451210985939308,0.487280829363596,"SURVEY",0,0,0,150,9,5.01727983681492,NA,NA,804,33.7288252850431,28.7849395071118,804
"14016",2023-11-25,"Yobe",4340967,0.462452951151207,0.481191863471895,"SURVEY",0,0,0,143,7,4.969813299576,NA,NA,NA,33.760051311892,28.8057674179423,805.222842448464
"14056",2023-11-26,"Yobe",4340967,0.455807887965976,0.48547478015843,"SURVEY",0,0,0,143,7,4.969813299576,NA,NA,NA,33.7904835305761,28.8261053935544,805.226436143374
"14083",2023-11-27,"Yobe",4340967,0.454717808267144,0.47340995681377,"SURVEY",0,0,0,143,7,4.969813299576,NA,NA,799,33.8201008696234,28.8459406841384,799
"14101",2023-11-28,"Yobe",4340967,0.451975792490475,0.469345885375309,"SURVEY",0,0,0,143,7,4.969813299576,NA,NA,789,33.8488822575615,28.8652605398847,789
"14156",2023-11-29,"Yobe",4340967,0.458674991079177,0.476968841274306,"SURVEY",0,0,0,126,6,4.84418708645859,NA,NA,793,33.8768066229185,28.8840522109835,793
"14183",2023-11-30,"Yobe",4340967,0.460979777086534,0.469590992053153,"SURVEY",0,0,0,106,5,4.67282883446191,NA,NA,790,33.903852894222,28.9023029476252,790
"14219",2023-12-01,"Yobe",4340967,0.453928813556979,0.47236894452319,"SURVEY",1,2,1.09861228866811,108,6,4.69134788222914,33.93,28.92,788,33.93,28.92,788
"14247",2023-12-02,"Yobe",4340967,0.453552860457129,0.471457857200942,"SURVEY",1,2,1.09861228866811,10,6,2.39789527279837,NA,NA,NA,33.9552268687803,28.9371306182983,789.713614155375
"14304",2023-12-03,"Yobe",4340967,0.464212927672567,0.460783968180362,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,NA,33.9795124290907,28.9536820527105,793.568593187278
"14348",2023-12-04,"Yobe",4340967,0.467583835583178,0.451820988272889,"SURVEY",1,0,0,10,7,2.39789527279837,NA,NA,798,34.0028356094592,28.9696415534268,798
"14366",2023-12-05,"Yobe",4340967,0.477830861188302,0.457653790042633,"SURVEY",0,0,0,10,7,2.39789527279837,NA,NA,801,34.0251753384134,28.9849963706376,801
"14406",2023-12-06,"Yobe",4340967,0.481660883393032,0.475559938603542,"SURVEY",1,2,1.09861228866811,12,7,2.56494935746154,NA,NA,801,34.0465105444814,28.9997337545331,801
"14459",2023-12-07,"Yobe",4340967,0.478074816049051,0.474914921030268,"SURVEY",0,0,0,12,6,2.56494935746154,NA,NA,800,34.0668201561908,29.0138409553037,800
"14499",2023-12-08,"Yobe",4340967,0.47319687065117,0.473152871238137,"SURVEY",0,0,0,12,6,2.56494935746154,NA,NA,790,34.0860831020697,29.0273052231397,790
"14526",2023-12-09,"Yobe",4340967,0.478100847115401,0.461126979311292,"SURVEY",0,0,0,6,5,1.94591014905531,NA,NA,NA,34.1042783106457,29.0401138082314,782.900567885374
"14562",2023-12-10,"Yobe",4340967,0.467538914716468,0.464370956978019,"SURVEY",0,0,0,6,5,1.94591014905531,NA,NA,NA,34.1213847104468,29.0522539607692,782.784259353755
"14584",2023-12-11,"Yobe",4340967,0.468491928180979,0.465197961652323,"SURVEY",0,0,0,6,5,1.94591014905531,NA,NA,790,34.1373812300008,29.0637129309433,790
"14616",2023-12-12,"Yobe",4340967,0.478923935611581,0.457178780672601,"SURVEY",0,0,0,6,5,1.94591014905531,NA,NA,801.45,34.1522467978355,29.0744779689441,801.45
"14677",2023-12-13,"Yobe",4340967,0.487387948353443,0.450780897435986,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,802,34.1659603424789,29.0845363249618,802
"14713",2023-12-14,"Yobe",4340967,0.483112864023154,0.443648845982934,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,790,34.1785007924586,29.0938752491869,790
"14740",2023-12-15,"Yobe",4340967,0.49037184572009,0.437327904128274,"SURVEY",0,0,0,6,4,1.94591014905531,NA,NA,789,34.1898470763027,29.1024819918096,789
"14784",2023-12-16,"Yobe",4340967,0.481488801919019,0.437445850198815,"SURVEY",1,1,0.693147180559945,7,5,2.07944154167984,NA,NA,NA,34.1999781225388,29.1103438030203,779.185067546648
"14820",2023-12-17,"Yobe",4340967,0.494152800516567,0.437346793928634,"SURVEY",0,0,0,7,5,2.07944154167984,NA,NA,NA,34.208872859695,29.1174479330092,771.583169082867
"14860",2023-12-18,"Yobe",4340967,0.492782829263618,0.436487999102504,"SURVEY",0,0,0,7,5,2.07944154167984,NA,NA,789,34.2165102162989,29.1237816319667,789
"14900",2023-12-19,"Yobe",4340967,0.484133834696279,0.44445189286166,"SURVEY",0,0,0,7,5,2.07944154167984,NA,NA,824,34.2228691208785,29.129332150083,824
"14940",2023-12-20,"Yobe",4340967,0.500801779879921,0.446833850614391,"SURVEY",0,0,0,7,5,2.07944154167984,NA,NA,824,34.2279285019616,29.1340867375486,824
"14955",2023-12-21,"Yobe",4340967,0.492518832785414,0.441481817300155,"SURVEY",1,0,0,7,6,2.07944154167984,NA,NA,902,34.231667288076,29.1380326445538,902
"14986",2023-12-22,"Yobe",4340967,0.484163781940752,0.444362972581915,"SURVEY",0,0,0,7,6,2.07944154167984,NA,NA,905.39,34.2340644077497,29.1411571212887,905.39
"15058",2023-12-23,"Yobe",4340967,0.485664829979127,0.450826970119791,"SURVEY",0,0,0,7,6,2.07944154167984,NA,NA,NA,34.2350987895103,29.1434474179439,896.065397892649
"15095",2023-12-24,"Yobe",4340967,0.490630774203075,0.45099997304748,"SURVEY",0,0,0,7,6,2.07944154167984,NA,NA,NA,34.2347493618859,29.1448907847095,898.421450088001
"15126",2023-12-25,"Yobe",4340967,0.48592191555476,0.447487852361006,"SURVEY",1,0,0,7,7,2.07944154167984,NA,NA,905.39,34.2329950534042,29.1454744717759,905.39
"15166",2023-12-26,"Yobe",4340967,0.490847776543798,0.447917940864328,"SURVEY",0,0,0,7,7,2.07944154167984,NA,NA,904.1,34.229814792593,29.1451857293334,904.1
"15203",2023-12-27,"Yobe",4340967,0.500844857839279,0.448939832991128,"SURVEY",0,0,0,7,7,2.07944154167984,NA,NA,884,34.2251875079802,29.1440118075723,884
"15229",2023-12-28,"Yobe",4340967,0.509382817238648,0.449285838846506,"SURVEY",0,0,0,7,7,2.07944154167984,NA,NA,895.61,34.2190921280937,29.141939956683,895.61
"15265",2023-12-29,"Yobe",4340967,0.501453938719184,0.45240288626935,"SURVEY",0,0,0,7,7,2.07944154167984,NA,NA,881.03,34.2115075814613,29.1389574268558,881.03
"15300",2023-12-30,"Yobe",4340967,0.505810802063227,0.451344827085762,"SURVEY",0,0,0,7,7,2.07944154167984,NA,NA,NA,34.2024127966109,29.135051468281,775.309938857315
"15344",2023-12-31,"Yobe",4340967,0.511337911575923,0.450602826513079,"SURVEY",0,0,0,5,6,1.79175946922805,NA,NA,NA,34.1917867020702,29.1302093311488,520.549816571946
"18",2022-11-12,"Zamfara",3483746,0.418807800568698,0.21675575659075,"SURVEY",0,0,0,299,51,5.7037824746562,NA,NA,NA,23.7797110035535,21.284378815786,440.57171799049
"38",2022-11-13,"Zamfara",3483746,0.422840815604812,0.216851917447483,"SURVEY",1,0,0,298,48,5.70044357339069,NA,NA,NA,23.7618337019896,21.2766641455667,440.612785906816
"78",2022-11-14,"Zamfara",3483746,0.421798833784093,0.216408716364511,"SURVEY",3,1,0.693147180559945,299,50,5.7037824746562,NA,NA,440.83,23.746060988321,21.2703269822967,440.83
"116",2022-11-15,"Zamfara",3483746,0.424654954752729,0.213797733818711,"SURVEY",0,0,0,299,50,5.7037824746562,NA,NA,441.19,23.7323413384982,21.2653329051608,441.19
"152",2022-11-16,"Zamfara",3483746,0.424027756328963,0.211240716171615,"SURVEY",0,0,0,297,45,5.6970934865054,NA,NA,441.19,23.7206232284719,21.2616474933437,441.19
"196",2022-11-17,"Zamfara",3483746,0.425426825032594,0.214493823602524,"SURVEY",1,0,0,297,45,5.6970934865054,NA,NA,441.85,23.7108551341925,21.2592363260302,441.85
"232",2022-11-18,"Zamfara",3483746,0.431039748592463,0.218712845310766,"SURVEY",1,7,2.07944154167984,304,44,5.72031177660741,NA,NA,442.16,23.7029855316105,21.258064982405,442.16
"264",2022-11-19,"Zamfara",3483746,0.434744955573684,0.220252854255161,"SURVEY",2,18,2.94443897916644,318,43,5.76519110278484,NA,NA,NA,23.6969628966764,21.2580990416531,442.282131810955
"297",2022-11-20,"Zamfara",3483746,0.43803193458995,0.219018618749692,"SURVEY",2,0,0,280,42,5.63835466933375,NA,NA,NA,23.6927357053409,21.2593040829591,442.380936923972
"347",2022-11-21,"Zamfara",3483746,0.440229856022798,0.219845821136214,"SURVEY",1,0,0,276,40,5.62401750618734,NA,NA,442.49,23.6902524335544,21.2616456855079,442.49
"396",2022-11-22,"Zamfara",3483746,0.443320781710262,0.221132941379768,"SURVEY",2,2,1.09861228866811,278,42,5.63121178182137,NA,NA,442.63,23.6894615572674,21.2650894284842,442.63
"419",2022-11-23,"Zamfara",3483746,0.446752719629961,0.219889739378244,"SURVEY",1,19,2.99573227355399,296,41,5.6937321388027,NA,NA,442.8,23.6903115524305,21.2696008910729,442.8
"446",2022-11-24,"Zamfara",3483746,0.44740374298241,0.221292826744545,"SURVEY",0,0,0,296,39,5.6937321388027,NA,NA,442.95,23.6927508949941,21.2751456524587,442.95
"486",2022-11-25,"Zamfara",3483746,0.447669835860594,0.213345921315733,"SURVEY",0,0,0,290,38,5.67332326717149,NA,NA,442.76,23.6967280609089,21.2816892918263,442.76
"526",2022-11-26,"Zamfara",3483746,0.449999799066866,0.214383884473782,"SURVEY",0,0,0,290,38,5.67332326717149,NA,NA,NA,23.7021915261253,21.2891973883606,442.819177076225
"558",2022-11-27,"Zamfara",3483746,0.453299982260475,0.21636393698048,"SURVEY",2,0,0,290,39,5.67332326717149,NA,NA,NA,23.7090897665938,21.2976355212464,443.107158315502
"594",2022-11-28,"Zamfara",3483746,0.45231598400113,0.215442802087179,"SURVEY",0,0,0,290,38,5.67332326717149,NA,NA,443.37,23.717371258265,21.3069692696685,443.37
"634",2022-11-29,"Zamfara",3483746,0.454393919648562,0.214649977351965,"SURVEY",1,2,1.09861228866811,289,36,5.66988092298052,NA,NA,443.44,23.7269844770895,21.3171642128116,443.44
"673",2022-11-30,"Zamfara",3483746,0.455955744190305,0.217117723278333,"SURVEY",2,0,0,283,35,5.64897423816121,NA,NA,443.44,23.7378778990176,21.3281859298605,443.44
"729",2022-12-01,"Zamfara",3483746,0.460888939664373,0.216616825681321,"SURVEY",0,0,0,283,34,5.64897423816121,23.75,21.34,443.45,23.75,21.34,443.45
"748",2022-12-02,"Zamfara",3483746,0.460929987433068,0.210096181501674,"SURVEY",3,12,2.56494935746154,289,34,5.66988092298052,NA,NA,443.67,23.7632947548047,21.3525689329194,443.67
"789",2022-12-03,"Zamfara",3483746,0.465658805205661,0.215514850967895,"SURVEY",0,0,0,288,33,5.66642668811243,NA,NA,NA,23.7776881334698,21.3658429603263,443.797629557566
"817",2022-12-04,"Zamfara",3483746,0.457599951316772,0.215060742086249,"SURVEY",0,0,0,287,31,5.66296048013595,NA,NA,NA,23.7931016048508,21.3797692444324,443.866683684051
"856",2022-12-05,"Zamfara",3483746,0.462732931734977,0.217038568223044,"SURVEY",0,0,0,287,31,5.66296048013595,NA,NA,444.04,23.8094566378035,21.39429494745,444.04
"896",2022-12-06,"Zamfara",3483746,0.465298847849413,0.21140777771973,"SURVEY",0,0,0,279,29,5.63478960316925,NA,NA,444.31,23.8266747011834,21.4093672315908,444.31
"929",2022-12-07,"Zamfara",3483746,0.466022781224578,0.209881834094679,"SURVEY",0,0,0,279,27,5.63478960316925,NA,NA,444.31,23.8446772638461,21.424933259067,444.31
"967",2022-12-08,"Zamfara",3483746,0.471172984482795,0.211617896367875,"SURVEY",2,1,0.693147180559945,180,28,5.19849703126583,NA,NA,444.47,23.8633857946473,21.4409401920904,444.47
"1007",2022-12-09,"Zamfara",3483746,0.478339982306402,0.21375295443468,"SURVEY",1,1,0.693147180559945,171,28,5.14749447681345,NA,NA,444.47,23.8827217624425,21.4573351928732,444.47
"1037",2022-12-10,"Zamfara",3483746,0.483668729006076,0.215697987166688,"SURVEY",0,0,0,71,26,4.27666611901606,NA,NA,NA,23.9026066360874,21.4740654236272,444.468743091993
"1103",2022-12-11,"Zamfara",3483746,0.49209385529255,0.216484783907897,"SURVEY",0,0,0,63,25,4.15888308335967,NA,NA,NA,23.9229618844376,21.4910780465644,444.532635130219
"1122",2022-12-12,"Zamfara",3483746,0.49077372460564,0.22043972206929,"SURVEY",0,0,0,63,25,4.15888308335967,NA,NA,444.65,23.9437089763487,21.5083202238969,444.65
"1166",2022-12-13,"Zamfara",3483746,0.493382984867439,0.219885720715574,"SURVEY",0,0,0,63,24,4.15888308335967,NA,NA,444.81,23.9647693806762,21.5257391178366,444.81
"1189",2022-12-14,"Zamfara",3483746,0.49966673804577,0.223326844149947,"SURVEY",1,0,0,62,22,4.14313472639153,NA,NA,444.96,23.9860645662759,21.5432818905955,444.96
"1224",2022-12-15,"Zamfara",3483746,0.496602794807658,0.221780807211547,"SURVEY",1,15,2.77258872223978,77,23,4.35670882668959,NA,NA,444.96,24.0075160020033,21.5608957043856,444.96
"1266",2022-12-16,"Zamfara",3483746,0.494067879805244,0.218397954385882,"SURVEY",0,0,0,77,23,4.35670882668959,NA,NA,444.97,24.0290451567141,21.5785277214188,444.97
"1315",2022-12-17,"Zamfara",3483746,0.498828846879193,0.223758850386911,"SURVEY",3,14,2.70805020110221,91,25,4.52178857704904,NA,NA,NA,24.0505734992638,21.5961251039072,445.105771085255
"1355",2022-12-18,"Zamfara",3483746,0.496757800367765,0.225911992435729,"SURVEY",2,14,2.70805020110221,98,26,4.59511985013459,NA,NA,NA,24.0720224985081,21.6136350140627,445.303361016818
"1375",2022-12-19,"Zamfara",3483746,0.505555801140496,0.218237781973772,"SURVEY",4,74,4.31748811353631,154,28,5.04342511691925,NA,NA,445.46,24.0933136233026,21.6310046140974,445.46
"1424",2022-12-20,"Zamfara",3483746,0.517270776916572,0.214377856479778,"SURVEY",0,0,0,154,26,5.04342511691925,NA,NA,445.46,24.1143683425028,21.6481810662231,445.46
"1478",2022-12-21,"Zamfara",3483746,0.516843937531611,0.216209576352798,"SURVEY",0,0,0,154,25,5.04342511691925,NA,NA,445.46,24.1351081249644,21.6651115326519,445.46
"1483",2022-12-22,"Zamfara",3483746,0.51788276183166,0.214924968697488,"SURVEY",2,12,2.56494935746154,164,25,5.10594547390058,NA,NA,446.13,24.1554544395431,21.6817431755958,446.13
"1537",2022-12-23,"Zamfara",3483746,0.525634762121004,0.219067922862344,"SURVEY",0,0,0,145,24,4.98360662170834,NA,NA,446.13,24.1753287550944,21.6980231572668,446.13
"1572",2022-12-24,"Zamfara",3483746,0.52613192810268,0.222891967439647,"SURVEY",0,0,0,145,24,4.98360662170834,NA,NA,NA,24.1946525404739,21.7138986398767,446.046934753439
"1613",2022-12-25,"Zamfara",3483746,0.538515724165884,0.226657741408243,"SURVEY",0,0,0,145,24,4.98360662170834,NA,NA,NA,24.2133472645373,21.7293167856378,446.081120926167
"1639",2022-12-26,"Zamfara",3483746,0.551932890629799,0.219984752045643,"SURVEY",1,4,1.6094379124341,149,25,5.01063529409626,NA,NA,446.15,24.2313343961401,21.7442247567618,446.15
"1684",2022-12-27,"Zamfara",3483746,0.560462789193012,0.220880913820927,"SURVEY",1,0,0,149,24,5.01063529409626,NA,NA,446.13,24.248535404138,21.7585697154608,446.13
"1720",2022-12-28,"Zamfara",3483746,0.557863862635221,0.223788990356932,"SURVEY",0,0,0,149,24,5.01063529409626,NA,NA,446.14,24.2648717573866,21.7722988239467,446.14
"1760",2022-12-29,"Zamfara",3483746,0.563146968808863,0.219232975079125,"SURVEY",2,0,0,147,25,4.99721227376411,NA,NA,447.08,24.2802649247415,21.7853592444317,447.08
"1805",2022-12-30,"Zamfara",3483746,0.569057847500937,0.225312924650649,"SURVEY",2,4,1.6094379124341,151,25,5.02388052084628,NA,NA,447.58,24.2946363750582,21.7976981391275,447.58
"1816",2022-12-31,"Zamfara",3483746,0.569176972144353,0.230044899943911,"SURVEY",1,16,2.83321334405622,167,26,5.12396397940326,NA,NA,NA,24.3079075771926,21.8092626702463,447.591193765918
"1857",2023-01-01,"Zamfara",3483746,0.569802735331451,0.230377874850807,"SURVEY",3,1,0.693147180559945,156,26,5.05624580534831,24.32,21.82,NA,24.32,21.82,447.479556532398
"1898",2023-01-02,"Zamfara",3483746,0.581946846871155,0.230682719119017,"SURVEY",1,0,0,156,27,5.05624580534831,NA,NA,447.58,24.3308575444587,21.8298725877583,447.58
"1956",2023-01-03,"Zamfara",3483746,0.589557906919735,0.22743793606078,"SURVEY",0,0,0,156,27,5.05624580534831,NA,NA,448.05,24.3405138400371,21.8389040815219,448.05
"1993",2023-01-04,"Zamfara",3483746,0.592117795040166,0.22428873976461,"SURVEY",0,0,0,156,27,5.05624580534831,NA,NA,448.51,24.3490249483261,21.8471334264493,448.51
"2014",2023-01-05,"Zamfara",3483746,0.59537291180241,0.226726919815624,"SURVEY",0,0,0,156,27,5.05624580534831,NA,NA,449.03,24.3564469309165,21.8545995676987,449.03
"2063",2023-01-06,"Zamfara",3483746,0.599032765304933,0.229199832593995,"SURVEY",0,0,0,156,27,5.05624580534831,NA,NA,449.55,24.3628358493993,21.8613414504286,449.55
"2098",2023-01-07,"Zamfara",3483746,0.605166966822495,0.234937908791284,"SURVEY",7,13,2.63905732961526,168,32,5.12989871492307,NA,NA,NA,24.3682477653654,21.8673980197975,449.822115896812
"2116",2023-01-08,"Zamfara",3483746,0.603956775264328,0.246113809674988,"SURVEY",6,10,2.39789527279837,177,37,5.18178355029209,NA,NA,NA,24.3727387404057,21.8728082209636,449.811878953298
"2152",2023-01-09,"Zamfara",3483746,0.603230832557827,0.245327874075779,"SURVEY",2,0,0,177,39,5.18178355029209,NA,NA,449.55,24.3763648361112,21.8776109990855,449.55
"2190",2023-01-10,"Zamfara",3483746,0.603232841889162,0.252590745708786,"SURVEY",2,11,2.484906649788,188,41,5.24174701505964,NA,NA,449.58,24.3791821140726,21.8818452993215,449.58
"2244",2023-01-11,"Zamfara",3483746,0.602150960489083,0.256035887805827,"SURVEY",1,1,0.693147180559945,189,42,5.24702407216049,NA,NA,451.1,24.381246635881,21.8855500668301,451.1
"2272",2023-01-12,"Zamfara",3483746,0.596855798327433,0.251003948049025,"SURVEY",1,0,0,189,43,5.24702407216049,NA,NA,451.63,24.3826144631272,21.8887642467696,451.63
"2312",2023-01-13,"Zamfara",3483746,0.607077840921812,0.257681817216295,"SURVEY",0,0,0,189,42,5.24702407216049,NA,NA,452.09,24.3833416574022,21.8915267842984,452.09
"2348",2023-01-14,"Zamfara",3483746,0.610412756842778,0.258172955203967,"SURVEY",1,0,0,174,42,5.16478597392351,NA,NA,NA,24.3834842802968,21.893876624575,452.040713834383
"2379",2023-01-15,"Zamfara",3483746,0.617823744899886,0.261096819343316,"SURVEY",2,3,1.38629436111989,177,44,5.18178355029209,NA,NA,NA,24.383098393402,21.8958527127577,451.811417963627
"2428",2023-01-16,"Zamfara",3483746,0.614997763901272,0.262597789850351,"SURVEY",0,0,0,163,41,5.0998664278242,NA,NA,452.12,24.3822400583087,21.897493994005,452.12
"2455",2023-01-17,"Zamfara",3483746,0.603598827239414,0.264361982762233,"SURVEY",0,0,0,149,39,5.01063529409626,NA,NA,453.08,24.3809653366078,21.8988394134753,453.08
"2495",2023-01-18,"Zamfara",3483746,0.598312850592437,0.261564993544305,"SURVEY",1,3,1.38629436111989,78,36,4.36944785246702,NA,NA,453.08,24.3793302898902,21.8999279163269,453.08
"2535",2023-01-19,"Zamfara",3483746,0.596298926500382,0.258472919667507,"SURVEY",0,0,0,78,36,4.36944785246702,NA,NA,453.08,24.3773909797468,21.9007984477183,453.08
"2559",2023-01-20,"Zamfara",3483746,0.597914715940829,0.262278880262797,"SURVEY",0,0,0,78,36,4.36944785246702,NA,NA,454.56,24.3752034677686,21.9014899528079,454.56
