,Datetime,region,population,FCS,rCSI,dataType,n_conflicts,n_fatalities,log_fatalities,rolling_sum_fatalities,rolling_sum_conflicts,log_rolling_sum_fatalities
17628,2023-05-08,Yobe,4340967,0.5505948329024386,0.5419257967176437,SURVEY,0.0,0.0,0.0,14.0,6.0,2.70805020110221
17629,2023-05-09,Yobe,4340967,0.5489839015131882,0.5401308049565915,SURVEY,0.0,0.0,0.0,14.0,6.0,2.70805020110221
17630,2023-05-10,Yobe,4340967,0.5413268518281756,0.5343959076399337,SURVEY,0.0,0.0,0.0,14.0,6.0,2.70805020110221
17631,2023-05-11,Yobe,4340967,0.5211099278110154,0.5361508161660754,SURVEY,0.0,0.0,0.0,14.0,5.0,2.70805020110221
17632,2023-05-12,Yobe,4340967,0.5032749615465862,0.5211048598157968,SURVEY,0.0,0.0,0.0,14.0,5.0,2.70805020110221
17633,2023-05-13,Yobe,4340967,0.508718909865014,0.524910924224948,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17634,2023-05-14,Yobe,4340967,0.5398569028513693,0.5122149051121558,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17635,2023-05-15,Yobe,4340967,0.5591569804608052,0.5114669150905777,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17636,2023-05-16,Yobe,4340967,0.5658547968689925,0.5294698162874769,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17637,2023-05-17,Yobe,4340967,0.5667619680131178,0.536138837268286,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17638,2023-05-18,Yobe,4340967,0.5630349182566926,0.5348149386991424,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17639,2023-05-19,Yobe,4340967,0.5796369795024934,0.5387769591429744,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17640,2023-05-20,Yobe,4340967,0.5693929486218163,0.5136549068444888,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17641,2023-05-21,Yobe,4340967,0.5678317757310756,0.5228878726790598,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17642,2023-05-22,Yobe,4340967,0.56678984198682,0.518787864547231,SURVEY,1.0,10.0,2.3978952727983707,14.0,5.0,2.70805020110221
17643,2023-05-23,Yobe,4340967,0.5520138715636401,0.529188772916265,SURVEY,0.0,0.0,0.0,14.0,5.0,2.70805020110221
17644,2023-05-24,Yobe,4340967,0.5711059310056953,0.5269998597086778,SURVEY,0.0,0.0,0.0,14.0,4.0,2.70805020110221
17645,2023-05-25,Yobe,4340967,0.571963804378149,0.5369248372540035,SURVEY,0.0,0.0,0.0,14.0,4.0,2.70805020110221
17646,2023-05-26,Yobe,4340967,0.5655488742485257,0.5375737710054004,SURVEY,0.0,0.0,0.0,14.0,4.0,2.70805020110221
17647,2023-05-27,Yobe,4340967,0.5736369338905364,0.5525017812851376,SURVEY,0.0,0.0,0.0,14.0,4.0,2.70805020110221
17648,2023-05-28,Yobe,4340967,0.5641309874044194,0.5449728136611036,SURVEY,0.0,0.0,0.0,14.0,3.0,2.70805020110221
17649,2023-05-29,Yobe,4340967,0.5583788128313346,0.5468168728304085,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17650,2023-05-30,Yobe,4340967,0.5584338696884819,0.5495158106477197,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17651,2023-05-31,Yobe,4340967,0.5517507965391122,0.5607358913348108,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17652,2023-06-01,Yobe,4340967,0.5338789721276388,0.5759467878931123,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17653,2023-06-02,Yobe,4340967,0.5232209781829716,0.5812889155803304,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17654,2023-06-03,Yobe,4340967,0.5050519849609546,0.5835999214000014,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17655,2023-06-04,Yobe,4340967,0.4961578837157712,0.5715039989937726,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17656,2023-06-05,Yobe,4340967,0.5031947950767651,0.5808438534547717,SURVEY,0.0,0.0,0.0,11.0,2.0,2.4849066497880004
17657,2023-06-06,Yobe,4340967,0.5114498681975698,0.5932959177068151,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17658,2023-06-07,Yobe,4340967,0.502041826164539,0.5846248082512491,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17659,2023-06-08,Yobe,4340967,0.5110137902453532,0.5912869183294874,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17660,2023-06-09,Yobe,4340967,0.5195678750840539,0.5786448042567474,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17661,2023-06-10,Yobe,4340967,0.5117258435735632,0.5856248158532419,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17662,2023-06-11,Yobe,4340967,0.5153738786772625,0.5871267853452928,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17663,2023-06-12,Yobe,4340967,0.5264898350989538,0.5819528229539639,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17664,2023-06-13,Yobe,4340967,0.5250749429792947,0.5950618836770701,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17665,2023-06-14,Yobe,4340967,0.5160467702242381,0.5976769692098558,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17666,2023-06-15,Yobe,4340967,0.5204328897224973,0.5958029627960775,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17667,2023-06-16,Yobe,4340967,0.524778925985846,0.5910669212643174,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17668,2023-06-17,Yobe,4340967,0.5236268785272958,0.5869447982442622,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17669,2023-06-18,Yobe,4340967,0.5196989518694798,0.5917849640414221,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17670,2023-06-19,Yobe,4340967,0.5266819581904216,0.5974399252516778,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17671,2023-06-20,Yobe,4340967,0.5321468695799807,0.6085768447445005,SURVEY,0.0,0.0,0.0,10.0,1.0,2.3978952727983707
17672,2023-06-21,Yobe,4340967,0.5450829273753982,0.6158169366410756,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17673,2023-06-22,Yobe,4340967,0.5480967719865182,0.6183389553525747,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17674,2023-06-23,Yobe,4340967,0.5525819477549587,0.6237338362627497,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17675,2023-06-24,Yobe,4340967,0.5472729924000804,0.6120039613293535,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17676,2023-06-25,Yobe,4340967,0.5353668894511292,0.5935428672920112,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17677,2023-06-26,Yobe,4340967,0.5336589750624688,0.5779638499901059,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17678,2023-06-27,Yobe,4340967,0.5527819032026735,0.5687479310485428,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17679,2023-06-28,Yobe,4340967,0.5599319230024093,0.5709048237408854,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17680,2023-06-29,Yobe,4340967,0.5517828170543568,0.562230949924291,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17681,2023-06-30,Yobe,4340967,0.5560297970475242,0.5599798385935668,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17682,2023-07-01,Yobe,4340967,0.5554889037396507,0.5399368389577713,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17683,2023-07-02,Yobe,4340967,0.5653479973471348,0.5359517821720368,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17684,2023-07-03,Yobe,4340967,0.5732508448002485,0.5268109617050764,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17685,2023-07-04,Yobe,4340967,0.5638319756865233,0.5197328152920766,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
17686,2023-07-05,Yobe,4340967,0.5537247806767478,0.5128638388635528,SURVEY,1.0,1.0,0.6931471805599453,1.0,1.0,0.6931471805599453
17687,2023-07-06,Yobe,4340967,0.5555478767749213,0.5224149365797989,SURVEY,0.0,0.0,0.0,1.0,1.0,0.6931471805599453
17688,2023-07-07,Yobe,4340967,0.5543658820718979,0.5259268269028536,SURVEY,0.0,0.0,0.0,1.0,1.0,0.6931471805599453
17689,2023-07-08,Yobe,4340967,0.5467549050706905,0.5249139189493954,SURVEY,0.0,0.0,0.0,1.0,1.0,0.6931471805599453
17690,2023-07-09,Yobe,4340967,0.5468728511412319,0.5321097810695175,SURVEY,0.0,0.0,0.0,1.0,1.0,0.6931471805599453
17691,2023-07-10,Yobe,4340967,0.548656785458171,0.5243458427580767,SURVEY,1.0,0.0,0.0,1.0,2.0,0.6931471805599453
17692,2023-07-11,Yobe,4340967,0.5484349454856488,0.5140799273525922,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17693,2023-07-12,Yobe,4340967,0.5452948617209022,0.5214128557070349,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17694,2023-07-13,Yobe,4340967,0.541505844204759,0.5128769695784372,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17695,2023-07-14,Yobe,4340967,0.5497169179125296,0.5016958203091615,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17696,2023-07-15,Yobe,4340967,0.5381929878757429,0.4960698848897031,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17697,2023-07-16,Yobe,4340967,0.5427647802897373,0.5083899509026445,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17698,2023-07-17,Yobe,4340967,0.5350687991869093,0.525076785886647,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17699,2023-07-18,Yobe,4340967,0.5319529035811607,0.5278959734086898,SURVEY,0.0,0.0,0.0,1.0,2.0,0.6931471805599453
17700,2023-07-19,Yobe,4340967,0.5337428273469943,0.5133639578462587,SURVEY,1.0,1.0,0.6931471805599453,2.0,3.0,1.0986122886681098
17701,2023-07-20,Yobe,4340967,0.5364848431236635,0.5202667976973794,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17702,2023-07-21,Yobe,4340967,0.537938897024557,0.5051839832000565,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17703,2023-07-22,Yobe,4340967,0.5404899415268534,0.5021169246391415,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17704,2023-07-23,Yobe,4340967,0.5427028125300193,0.5017679240593167,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17705,2023-07-24,Yobe,4340967,0.5442939326652333,0.5007107863294054,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17706,2023-07-25,Yobe,4340967,0.5488459138251914,0.5005338672235933,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17707,2023-07-26,Yobe,4340967,0.5556139910761819,0.514649846451263,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
17708,2023-07-27,Yobe,4340967,0.5477219707037625,0.5169878047909602,SURVEY,1.0,1.0,0.6931471805599453,3.0,4.0,1.3862943611198906
17709,2023-07-28,Yobe,4340967,0.5491359413697455,0.5189518833015777,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
17710,2023-07-29,Yobe,4340967,0.5583269810620537,0.5237568034956267,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
17711,2023-07-30,Yobe,4340967,0.5641358250362188,0.5243138222428321,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
17712,2023-07-31,Yobe,4340967,0.5755358195535695,0.5357389263728566,SURVEY,1.0,0.0,0.0,3.0,5.0,1.3862943611198906
17713,2023-08-01,Yobe,4340967,0.5807779695169302,0.5453418558583836,SURVEY,0.0,0.0,0.0,3.0,5.0,1.3862943611198906
17714,2023-08-02,Yobe,4340967,0.5775839807121317,0.5459829572535336,SURVEY,1.0,0.0,0.0,3.0,6.0,1.3862943611198906
17715,2023-08-03,Yobe,4340967,0.5888399980925909,0.5523338463526675,SURVEY,0.0,0.0,0.0,3.0,6.0,1.3862943611198906
17716,2023-08-04,Yobe,4340967,0.5822377825032994,0.53618283668132,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
17717,2023-08-05,Yobe,4340967,0.5828899413425627,0.5319148936170213,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
17718,2023-08-06,Yobe,4340967,0.5833469823659106,0.5219138961434169,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
17719,2023-08-07,Yobe,4340967,0.5891429259886104,0.514394834146401,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
17720,2023-08-08,Yobe,4340967,0.5943237992825101,0.5244909717120633,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
17721,2023-08-09,Yobe,4340967,0.5902719371052579,0.5261118087283317,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17722,2023-08-10,Yobe,4340967,0.6012098226040419,0.5365698472252841,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17723,2023-08-11,Yobe,4340967,0.6073328822817589,0.5395449907820078,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17724,2023-08-12,Yobe,4340967,0.604917982560107,0.5419949057433516,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17725,2023-08-13,Yobe,4340967,0.5966458625462944,0.5465597872547753,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17726,2023-08-14,Yobe,4340967,0.6045848770561951,0.5447799994793787,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17727,2023-08-15,Yobe,4340967,0.5958667734631478,0.5408078430451095,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17728,2023-08-16,Yobe,4340967,0.6052107744656893,0.5226079811249429,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17729,2023-08-17,Yobe,4340967,0.6015767915305507,0.5062058753268569,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17730,2023-08-18,Yobe,4340967,0.59118694060563,0.5183077871819805,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
17731,2023-08-19,Yobe,4340967,0.5851389794025156,0.5227268486491604,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
17732,2023-08-20,Yobe,4340967,0.5882539535545882,0.5301519223712136,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
17733,2023-08-21,Yobe,4340967,0.5857169612208524,0.528538917711192,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
17734,2023-08-22,Yobe,4340967,0.5858669278066385,0.5266927852711158,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
17735,2023-08-23,Yobe,4340967,0.5876948615366115,0.5316739334807199,SURVEY,1.0,2.0,1.0986122886681098,3.0,4.0,1.3862943611198906
17736,2023-08-24,Yobe,4340967,0.5934147852310326,0.5343528296805757,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
17737,2023-08-25,Yobe,4340967,0.5935129200475378,0.5283569306101613,SURVEY,1.0,0.0,0.0,3.0,5.0,1.3862943611198906
17738,2023-08-26,Yobe,4340967,0.5999838284879844,0.5305829323282116,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17739,2023-08-27,Yobe,4340967,0.5889618603412557,0.5205068363800047,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17740,2023-08-28,Yobe,4340967,0.5952358080584349,0.5314458736958839,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17741,2023-08-29,Yobe,4340967,0.5993418056391583,0.5363459339819906,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17742,2023-08-30,Yobe,4340967,0.599145996732986,0.5434579438175872,SURVEY,1.0,0.0,0.0,2.0,4.0,1.0986122886681098
17743,2023-08-31,Yobe,4340967,0.5961899733400415,0.5312869229367558,SURVEY,1.0,0.0,0.0,2.0,5.0,1.0986122886681098
17744,2023-09-01,Yobe,4340967,0.6043777803424905,0.5389898149421546,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17745,2023-09-02,Yobe,4340967,0.6003789017516143,0.541470828965067,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17746,2023-09-03,Yobe,4340967,0.6224497905650976,0.5585568837542418,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17747,2023-09-04,Yobe,4340967,0.6227248444874149,0.55530691663862,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17748,2023-09-05,Yobe,4340967,0.6239328702567885,0.5612279475978509,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17749,2023-09-06,Yobe,4340967,0.6191168926186262,0.563433907698446,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17750,2023-09-07,Yobe,4340967,0.6119069783299436,0.558417974612569,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17751,2023-09-08,Yobe,4340967,0.6147478200133749,0.5562027999752129,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17752,2023-09-09,Yobe,4340967,0.6162848047451178,0.5534248475051757,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
17753,2023-09-10,Yobe,4340967,0.6088228728760204,0.553295843990521,SURVEY,2.0,6.0,1.9459101490553132,8.0,6.0,2.1972245773362196
17754,2023-09-11,Yobe,4340967,0.6035399485874922,0.5551288457157126,SURVEY,1.0,1.0,0.6931471805599453,9.0,7.0,2.302585092994046
17755,2023-09-12,Yobe,4340967,0.6090129226967171,0.5583898702754478,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17756,2023-09-13,Yobe,4340967,0.6001538366912257,0.5579118661809684,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17757,2023-09-14,Yobe,4340967,0.6003468812363697,0.5623267811066059,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17758,2023-09-15,Yobe,4340967,0.5896769083939132,0.5592219429449705,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17759,2023-09-16,Yobe,4340967,0.5976919428320925,0.5778069725017491,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17760,2023-09-17,Yobe,4340967,0.6016919732400637,0.5728087773991372,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17761,2023-09-18,Yobe,4340967,0.6059497803139254,0.5658197816293006,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17762,2023-09-19,Yobe,4340967,0.6067219584945014,0.5728389550070295,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17763,2023-09-20,Yobe,4340967,0.6104849449442946,0.5753858529677834,SURVEY,0.0,0.0,0.0,9.0,7.0,2.302585092994046
17764,2023-09-21,Yobe,4340967,0.6056929251017112,0.5788797749441541,SURVEY,1.0,0.0,0.0,9.0,8.0,2.302585092994046
17765,2023-09-22,Yobe,4340967,0.6098578957177053,0.5813278469981458,SURVEY,1.0,3.0,1.3862943611198906,10.0,8.0,2.3978952727983707
17766,2023-09-23,Yobe,4340967,0.6136909126468826,0.5819638803980772,SURVEY,0.0,0.0,0.0,10.0,8.0,2.3978952727983707
17767,2023-09-24,Yobe,4340967,0.6119558153747771,0.5892908193036253,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
17768,2023-09-25,Yobe,4340967,0.6016578794540479,0.5861659395245346,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
17769,2023-09-26,Yobe,4340967,0.6074759379649741,0.596984957499101,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
17770,2023-09-27,Yobe,4340967,0.5954617945724996,0.5820117959892347,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
17771,2023-09-28,Yobe,4340967,0.5842679753151775,0.5871389946065013,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
17772,2023-09-29,Yobe,4340967,0.5890037864835186,0.5820868944638372,SURVEY,0.0,0.0,0.0,10.0,6.0,2.3978952727983707
17773,2023-09-30,Yobe,4340967,0.5904278931399386,0.5935709716291324,SURVEY,1.0,1.0,0.6931471805599453,11.0,6.0,2.4849066497880004
17774,2023-10-01,Yobe,4340967,0.5782398253660993,0.5829408516581674,SURVEY,0.0,0.0,0.0,11.0,6.0,2.4849066497880004
17775,2023-10-02,Yobe,4340967,0.5880129934182867,0.5857399975627551,SURVEY,0.0,0.0,0.0,11.0,6.0,2.4849066497880004
17776,2023-10-03,Yobe,4340967,0.5715438518652641,0.5754819145135174,SURVEY,1.0,0.0,0.0,11.0,7.0,2.4849066497880004
17777,2023-10-04,Yobe,4340967,0.5636939879985265,0.5732218190094511,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17778,2023-10-05,Yobe,4340967,0.5686389691513435,0.575662980160872,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17779,2023-10-06,Yobe,4340967,0.5608807899253784,0.5757608846139581,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17780,2023-10-07,Yobe,4340967,0.5607358913348108,0.5696288407628991,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17781,2023-10-08,Yobe,4340967,0.5655497957022019,0.5748608547358227,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17782,2023-10-09,Yobe,4340967,0.5676788144208422,0.5771559654795809,SURVEY,0.0,0.0,0.0,11.0,7.0,2.4849066497880004
17783,2023-10-10,Yobe,4340967,0.5713038131826388,0.5770958406272151,SURVEY,0.0,0.0,0.0,5.0,5.0,1.791759469228055
17784,2023-10-11,Yobe,4340967,0.5759589971543206,0.5765298377066677,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17785,2023-10-12,Yobe,4340967,0.5732328764535644,0.5731819661379596,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17786,2023-10-13,Yobe,4340967,0.569328907591327,0.5713049649997339,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17787,2023-10-14,Yobe,4340967,0.5666338859521393,0.5607858801967396,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17788,2023-10-15,Yobe,4340967,0.5692049720718909,0.5669319762163592,SURVEY,0.0,0.0,0.0,4.0,4.0,1.6094379124341003
17789,2023-10-16,Yobe,4340967,0.5559328140481141,0.563117849087542,SURVEY,1.0,0.0,0.0,4.0,5.0,1.6094379124341003
17790,2023-10-17,Yobe,4340967,0.5647338484720109,0.5593719095307567,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
17791,2023-10-18,Yobe,4340967,0.5724019556011368,0.5595939798666979,SURVEY,1.0,0.0,0.0,4.0,6.0,1.6094379124341003
17792,2023-10-19,Yobe,4340967,0.5579109447272923,0.5540009864161602,SURVEY,0.0,0.0,0.0,4.0,6.0,1.6094379124341003
17793,2023-10-20,Yobe,4340967,0.5601019312056508,0.5470467755225967,SURVEY,2.0,1.0,0.6931471805599453,5.0,8.0,1.791759469228055
17794,2023-10-21,Yobe,4340967,0.559190843883402,0.5476219929799052,SURVEY,1.0,1.0,0.6931471805599453,6.0,8.0,1.9459101490553132
17795,2023-10-22,Yobe,4340967,0.55547485157109,0.5451508845840108,SURVEY,0.0,0.0,0.0,3.0,7.0,1.3862943611198906
17796,2023-10-23,Yobe,4340967,0.5518408686359514,0.5426588131169853,SURVEY,0.0,0.0,0.0,3.0,7.0,1.3862943611198906
17797,2023-10-24,Yobe,4340967,0.5451048119002057,0.5320127980701074,SURVEY,0.0,0.0,0.0,3.0,7.0,1.3862943611198906
17798,2023-10-25,Yobe,4340967,0.5497947807481605,0.5333249481048807,SURVEY,2.0,2.0,1.0986122886681098,5.0,9.0,1.791759469228055
17799,2023-10-26,Yobe,4340967,0.5411308125585843,0.5336469961646795,SURVEY,2.0,7.0,2.0794415416798357,12.0,11.0,2.5649493574615367
17800,2023-10-27,Yobe,4340967,0.537745852479413,0.5293799745540567,SURVEY,0.0,0.0,0.0,12.0,11.0,2.5649493574615367
17801,2023-10-28,Yobe,4340967,0.5443029168385753,0.5280148409329073,SURVEY,0.0,0.0,0.0,12.0,11.0,2.5649493574615367
17802,2023-10-29,Yobe,4340967,0.5386449609038724,0.5248088732303194,SURVEY,0.0,0.0,0.0,12.0,11.0,2.5649493574615367
17803,2023-10-30,Yobe,4340967,0.528933990974822,0.508543833666554,SURVEY,1.0,17.0,2.8903717578961645,28.0,11.0,3.367295829986474
17804,2023-10-31,Yobe,4340967,0.5333489059004595,0.5164068282481761,SURVEY,1.0,20.0,3.044522437723423,48.0,12.0,3.8918202981106265
17805,2023-11-01,Yobe,4340967,0.5285119651911659,0.5101828693929256,SURVEY,0.0,0.0,0.0,48.0,12.0,3.8918202981106265
17806,2023-11-02,Yobe,4340967,0.5301219751267402,0.5193259934940763,SURVEY,1.0,100.0,4.61512051684126,148.0,12.0,5.003946305945459
17807,2023-11-03,Yobe,4340967,0.5279399728217238,0.5292707822934383,SURVEY,0.0,0.0,0.0,148.0,12.0,5.003946305945459
17808,2023-11-04,Yobe,4340967,0.521835802944367,0.5341429686058429,SURVEY,0.0,0.0,0.0,148.0,12.0,5.003946305945459
17809,2023-11-05,Yobe,4340967,0.5191218915048191,0.5312878443904319,SURVEY,0.0,0.0,0.0,148.0,12.0,5.003946305945459
17810,2023-11-06,Yobe,4340967,0.5209389981540979,0.5334258472824143,SURVEY,1.0,0.0,0.0,148.0,13.0,5.003946305945459
17811,2023-11-07,Yobe,4340967,0.5206459758850965,0.5295218784201768,SURVEY,1.0,0.0,0.0,148.0,14.0,5.003946305945459
17812,2023-11-08,Yobe,4340967,0.5130999613680546,0.5265739177468983,SURVEY,0.0,0.0,0.0,148.0,14.0,5.003946305945459
17813,2023-11-09,Yobe,4340967,0.498581997974184,0.5256609875172974,SURVEY,1.0,6.0,1.9459101490553132,154.0,15.0,5.043425116919247
17814,2023-11-10,Yobe,4340967,0.5020908935727915,0.5114118582334305,SURVEY,0.0,0.0,0.0,154.0,15.0,5.043425116919247
17815,2023-11-11,Yobe,4340967,0.4961099681246137,0.5134648570237922,SURVEY,0.0,0.0,0.0,154.0,15.0,5.043425116919247
17816,2023-11-12,Yobe,4340967,0.4946669716678334,0.5184218170743984,SURVEY,0.0,0.0,0.0,154.0,15.0,5.043425116919247
17817,2023-11-13,Yobe,4340967,0.4925368011320979,0.5170359507455367,SURVEY,1.0,0.0,0.0,154.0,16.0,5.043425116919247
17818,2023-11-14,Yobe,4340967,0.491930945340059,0.5122729566937505,SURVEY,0.0,0.0,0.0,154.0,16.0,5.043425116919247
17819,2023-11-15,Yobe,4340967,0.4898148269728841,0.507436937438133,SURVEY,0.0,0.0,0.0,154.0,15.0,5.043425116919247
17820,2023-11-16,Yobe,4340967,0.4859458733503388,0.5125917796656828,SURVEY,0.0,0.0,0.0,154.0,15.0,5.043425116919247
17821,2023-11-17,Yobe,4340967,0.4678199580876795,0.508262790295342,SURVEY,0.0,0.0,0.0,154.0,14.0,5.043425116919247
